"sex";"edadgr";"tumor";"casos";"pob";"ano";"numtum";"planlb"
1;14;140;292;953195;98;1;"C.BUCAL Y FARINGE"
1;15;140;186;766888;98;1;"C.BUCAL Y FARINGE"
1;16;140;154;516978;98;1;"C.BUCAL Y FARINGE"
1;17;140;93;285458;98;1;"C.BUCAL Y FARINGE"
1;18;140;75;198363;98;1;"C.BUCAL Y FARINGE"
1;1;140;0;943345;99;1;"C.BUCAL Y FARINGE"
1;2;140;0;1011847;99;1;"C.BUCAL Y FARINGE"
1;3;140;0;1127778;99;1;"C.BUCAL Y FARINGE"
1;4;140;4;1397046;99;1;"C.BUCAL Y FARINGE"
1;5;140;0;1669800;99;1;"C.BUCAL Y FARINGE"
1;6;140;2;1685106;99;1;"C.BUCAL Y FARINGE"
1;7;140;8;1643018;99;1;"C.BUCAL Y FARINGE"
1;8;140;22;1548887;99;1;"C.BUCAL Y FARINGE"
1;9;140;82;1387934;99;1;"C.BUCAL Y FARINGE"
1;10;140;172;1237487;99;1;"C.BUCAL Y FARINGE"
1;11;140;223;1169236;99;1;"C.BUCAL Y FARINGE"
1;12;140;265;990073;99;1;"C.BUCAL Y FARINGE"
1;13;140;266;947031;99;1;"C.BUCAL Y FARINGE"
1;14;140;294;963090;99;1;"C.BUCAL Y FARINGE"
1;15;140;193;783301;99;1;"C.BUCAL Y FARINGE"
1;16;140;160;544481;99;1;"C.BUCAL Y FARINGE"
1;17;140;90;293007;99;1;"C.BUCAL Y FARINGE"
1;18;140;57;204926;99;1;"C.BUCAL Y FARINGE"
1;1;140;1;955982;100;1;"C.BUCAL Y FARINGE"
1;2;140;0;997877;100;1;"C.BUCAL Y FARINGE"
1;3;140;0;1104739;100;1;"C.BUCAL Y FARINGE"
1;4;140;0;1341124;100;1;"C.BUCAL Y FARINGE"
1;5;140;5;1651528;100;1;"C.BUCAL Y FARINGE"
1;6;140;3;1719429;100;1;"C.BUCAL Y FARINGE"
1;7;140;5;1671189;100;1;"C.BUCAL Y FARINGE"
1;8;140;30;1590932;100;1;"C.BUCAL Y FARINGE"
1;9;140;93;1436529;100;1;"C.BUCAL Y FARINGE"
1;10;140;148;1260589;100;1;"C.BUCAL Y FARINGE"
1;11;140;231;1188114;100;1;"C.BUCAL Y FARINGE"
1;12;140;235;1030324;100;1;"C.BUCAL Y FARINGE"
1;13;140;261;918749;100;1;"C.BUCAL Y FARINGE"
1;14;140;277;967319;100;1;"C.BUCAL Y FARINGE"
1;15;140;209;800347;100;1;"C.BUCAL Y FARINGE"
1;16;140;178;568557;100;1;"C.BUCAL Y FARINGE"
1;17;140;90;305051;100;1;"C.BUCAL Y FARINGE"
1;18;140;67;210955;100;1;"C.BUCAL Y FARINGE"
1;1;140;0;979150;101;1;"C.BUCAL Y FARINGE"
1;2;140;0;986741;101;1;"C.BUCAL Y FARINGE"
1;3;140;0;1090407;101;1;"C.BUCAL Y FARINGE"
1;4;140;1;1291875;101;1;"C.BUCAL Y FARINGE"
1;5;140;2;1629163;101;1;"C.BUCAL Y FARINGE"
1;6;140;5;1763745;101;1;"C.BUCAL Y FARINGE"
1;7;140;3;1707841;101;1;"C.BUCAL Y FARINGE"
1;8;140;22;1639033;101;1;"C.BUCAL Y FARINGE"
1;9;140;82;1488345;101;1;"C.BUCAL Y FARINGE"
1;10;140;127;1293126;101;1;"C.BUCAL Y FARINGE"
1;11;140;209;1203986;101;1;"C.BUCAL Y FARINGE"
1;12;140;253;1073045;101;1;"C.BUCAL Y FARINGE"
1;13;140;257;903723;101;1;"C.BUCAL Y FARINGE"
1;14;140;302;961192;101;1;"C.BUCAL Y FARINGE"
1;15;140;252;818464;101;1;"C.BUCAL Y FARINGE"
1;16;140;157;589131;101;1;"C.BUCAL Y FARINGE"
1;17;140;82;321184;101;1;"C.BUCAL Y FARINGE"
1;18;140;76;216629;101;1;"C.BUCAL Y FARINGE"
1;1;140;1;1013584;102;1;"C.BUCAL Y FARINGE"
1;2;140;0;985903;102;1;"C.BUCAL Y FARINGE"
1;3;140;0;1083963;102;1;"C.BUCAL Y FARINGE"
1;4;140;0;1253572;102;1;"C.BUCAL Y FARINGE"
1;5;140;2;1602229;102;1;"C.BUCAL Y FARINGE"
1;6;140;3;1811418;102;1;"C.BUCAL Y FARINGE"
1;7;140;2;1755394;102;1;"C.BUCAL Y FARINGE"
1;8;140;20;1687303;102;1;"C.BUCAL Y FARINGE"
1;9;140;79;1541768;102;1;"C.BUCAL Y FARINGE"
1;10;140;150;1337336;102;1;"C.BUCAL Y FARINGE"
1;11;140;228;1217898;102;1;"C.BUCAL Y FARINGE"
1;12;140;268;1109874;102;1;"C.BUCAL Y FARINGE"
1;13;140;248;914342;102;1;"C.BUCAL Y FARINGE"
1;14;140;251;943709;102;1;"C.BUCAL Y FARINGE"
1;15;140;243;836371;102;1;"C.BUCAL Y FARINGE"
1;16;140;164;607285;102;1;"C.BUCAL Y FARINGE"
1;17;140;95;342200;102;1;"C.BUCAL Y FARINGE"
1;18;140;64;221856;102;1;"C.BUCAL Y FARINGE"
1;1;140;0;1057260;103;1;"C.BUCAL Y FARINGE"
1;2;140;0;994528;103;1;"C.BUCAL Y FARINGE"
1;3;140;2;1081291;103;1;"C.BUCAL Y FARINGE"
1;4;140;1;1224731;103;1;"C.BUCAL Y FARINGE"
1;5;140;3;1570385;103;1;"C.BUCAL Y FARINGE"
1;6;140;3;1854176;103;1;"C.BUCAL Y FARINGE"
1;7;140;3;1813241;103;1;"C.BUCAL Y FARINGE"
1;8;140;18;1735289;103;1;"C.BUCAL Y FARINGE"
1;9;140;66;1594601;103;1;"C.BUCAL Y FARINGE"
1;10;140;145;1390029;103;1;"C.BUCAL Y FARINGE"
1;11;140;197;1236066;103;1;"C.BUCAL Y FARINGE"
1;12;140;291;1140907;103;1;"C.BUCAL Y FARINGE"
1;13;140;235;940114;103;1;"C.BUCAL Y FARINGE"
1;14;140;271;922439;103;1;"C.BUCAL Y FARINGE"
1;15;140;218;851969;103;1;"C.BUCAL Y FARINGE"
1;16;140;174;624767;103;1;"C.BUCAL Y FARINGE"
1;17;140;92;366273;103;1;"C.BUCAL Y FARINGE"
1;18;140;81;228126;103;1;"C.BUCAL Y FARINGE"
1;1;140;0;1098496;104;1;"C.BUCAL Y FARINGE"
1;2;140;0;1007487;104;1;"C.BUCAL Y FARINGE"
1;3;140;1;1076978;104;1;"C.BUCAL Y FARINGE"
1;4;140;0;1202193;104;1;"C.BUCAL Y FARINGE"
1;5;140;2;1532922;104;1;"C.BUCAL Y FARINGE"
1;6;140;1;1883533;104;1;"C.BUCAL Y FARINGE"
1;7;140;6;1874666;104;1;"C.BUCAL Y FARINGE"
1;8;140;18;1782869;104;1;"C.BUCAL Y FARINGE"
1;9;140;57;1645601;104;1;"C.BUCAL Y FARINGE"
1;10;140;162;1446421;104;1;"C.BUCAL Y FARINGE"
1;11;140;214;1260594;104;1;"C.BUCAL Y FARINGE"
1;12;140;249;1168186;104;1;"C.BUCAL Y FARINGE"
1;13;140;249;973073;104;1;"C.BUCAL Y FARINGE"
1;14;140;255;900825;104;1;"C.BUCAL Y FARINGE"
1;15;140;218;864556;104;1;"C.BUCAL Y FARINGE"
1;16;140;178;642452;104;1;"C.BUCAL Y FARINGE"
1;17;140;103;389419;104;1;"C.BUCAL Y FARINGE"
1;18;140;77;237399;104;1;"C.BUCAL Y FARINGE"
1;1;140;0;1133183;105;1;"C.BUCAL Y FARINGE"
1;2;140;0;1028644;105;1;"C.BUCAL Y FARINGE"
1;3;140;0;1070743;105;1;"C.BUCAL Y FARINGE"
1;4;140;1;1186713;105;1;"C.BUCAL Y FARINGE"
1;5;140;1;1497253;105;1;"C.BUCAL Y FARINGE"
1;6;140;3;1902956;105;1;"C.BUCAL Y FARINGE"
1;7;140;2;1942009;105;1;"C.BUCAL Y FARINGE"
1;8;140;14;1832716;105;1;"C.BUCAL Y FARINGE"
1;9;140;57;1698758;105;1;"C.BUCAL Y FARINGE"
1;10;140;115;1503879;105;1;"C.BUCAL Y FARINGE"
1;11;140;220;1289814;105;1;"C.BUCAL Y FARINGE"
1;12;140;244;1191770;105;1;"C.BUCAL Y FARINGE"
1;13;140;237;1016766;105;1;"C.BUCAL Y FARINGE"
1;14;140;253;879117;105;1;"C.BUCAL Y FARINGE"
1;15;140;245;871928;105;1;"C.BUCAL Y FARINGE"
1;16;140;173;661015;105;1;"C.BUCAL Y FARINGE"
1;17;140;116;410156;105;1;"C.BUCAL Y FARINGE"
1;18;140;74;249877;105;1;"C.BUCAL Y FARINGE"
1;1;140;0;1162856;106;1;"C.BUCAL Y FARINGE"
1;2;140;0;1057678;106;1;"C.BUCAL Y FARINGE"
1;3;140;0;1065078;106;1;"C.BUCAL Y FARINGE"
1;4;140;0;1176093;106;1;"C.BUCAL Y FARINGE"
1;5;140;3;1459361;106;1;"C.BUCAL Y FARINGE"
1;6;140;5;1899661;106;1;"C.BUCAL Y FARINGE"
1;7;140;2;2004187;106;1;"C.BUCAL Y FARINGE"
1;8;140;14;1881315;106;1;"C.BUCAL Y FARINGE"
1;9;140;35;1750917;106;1;"C.BUCAL Y FARINGE"
1;10;140;110;1558405;106;1;"C.BUCAL Y FARINGE"
1;11;140;222;1325153;106;1;"C.BUCAL Y FARINGE"
1;12;140;279;1210072;106;1;"C.BUCAL Y FARINGE"
1;13;140;259;1061310;106;1;"C.BUCAL Y FARINGE"
1;14;140;213;869044;106;1;"C.BUCAL Y FARINGE"
1;15;140;223;869815;106;1;"C.BUCAL Y FARINGE"
1;16;140;148;680368;106;1;"C.BUCAL Y FARINGE"
1;17;140;119;428671;106;1;"C.BUCAL Y FARINGE"
1;18;140;98;265248;106;1;"C.BUCAL Y FARINGE"
1;1;140;0;1197493;107;1;"C.BUCAL Y FARINGE"
1;2;140;0;1094666;107;1;"C.BUCAL Y FARINGE"
1;3;140;1;1066819;107;1;"C.BUCAL Y FARINGE"
1;4;140;1;1174294;107;1;"C.BUCAL Y FARINGE"
1;5;140;2;1435516;107;1;"C.BUCAL Y FARINGE"
1;6;140;3;1892661;107;1;"C.BUCAL Y FARINGE"
1;7;140;5;2069773;107;1;"C.BUCAL Y FARINGE"
1;8;140;13;1941281;107;1;"C.BUCAL Y FARINGE"
1;9;140;56;1805317;107;1;"C.BUCAL Y FARINGE"
1;10;140;150;1614563;107;1;"C.BUCAL Y FARINGE"
1;11;140;183;1372172;107;1;"C.BUCAL Y FARINGE"
1;12;140;239;1226360;107;1;"C.BUCAL Y FARINGE"
1;13;140;239;1099986;107;1;"C.BUCAL Y FARINGE"
1;14;140;213;882271;107;1;"C.BUCAL Y FARINGE"
1;15;140;231;857229;107;1;"C.BUCAL Y FARINGE"
1;16;140;195;698499;107;1;"C.BUCAL Y FARINGE"
1;17;140;112;444237;107;1;"C.BUCAL Y FARINGE"
1;18;140;82;282149;107;1;"C.BUCAL Y FARINGE"
1;1;140;0;1231607;108;1;"C.BUCAL Y FARINGE"
1;2;140;0;1135608;108;1;"C.BUCAL Y FARINGE"
1;3;140;0;1073696;108;1;"C.BUCAL Y FARINGE"
1;4;140;1;1172201;108;1;"C.BUCAL Y FARINGE"
1;5;140;1;1409414;108;1;"C.BUCAL Y FARINGE"
1;6;140;0;1857511;108;1;"C.BUCAL Y FARINGE"
1;7;140;4;2109119;108;1;"C.BUCAL Y FARINGE"
1;8;140;12;1995145;108;1;"C.BUCAL Y FARINGE"
1;9;140;40;1850575;108;1;"C.BUCAL Y FARINGE"
1;10;140;110;1664731;108;1;"C.BUCAL Y FARINGE"
1;11;140;202;1423174;108;1;"C.BUCAL Y FARINGE"
1;12;140;210;1243241;108;1;"C.BUCAL Y FARINGE"
1;13;140;286;1130025;108;1;"C.BUCAL Y FARINGE"
1;14;140;217;906512;108;1;"C.BUCAL Y FARINGE"
1;15;140;194;839435;108;1;"C.BUCAL Y FARINGE"
1;16;140;157;713216;108;1;"C.BUCAL Y FARINGE"
1;17;140;109;457679;108;1;"C.BUCAL Y FARINGE"
1;18;140;85;299465;108;1;"C.BUCAL Y FARINGE"
1;1;140;0;1255056;109;1;"C.BUCAL Y FARINGE"
1;2;140;0;1167544;109;1;"C.BUCAL Y FARINGE"
1;3;140;0;1079938;109;1;"C.BUCAL Y FARINGE"
1;4;140;0;1160211;109;1;"C.BUCAL Y FARINGE"
1;5;140;0;1367160;109;1;"C.BUCAL Y FARINGE"
1;6;140;2;1780457;109;1;"C.BUCAL Y FARINGE"
1;7;140;4;2101711;109;1;"C.BUCAL Y FARINGE"
1;8;140;6;2027101;109;1;"C.BUCAL Y FARINGE"
1;9;140;32;1879714;109;1;"C.BUCAL Y FARINGE"
1;10;140;97;1701846;109;1;"C.BUCAL Y FARINGE"
1;11;140;193;1470154;109;1;"C.BUCAL Y FARINGE"
1;12;140;261;1261002;109;1;"C.BUCAL Y FARINGE"
1;13;140;243;1151316;109;1;"C.BUCAL Y FARINGE"
1;14;140;240;934574;109;1;"C.BUCAL Y FARINGE"
1;15;140;203;818788;109;1;"C.BUCAL Y FARINGE"
1;16;140;186;724044;109;1;"C.BUCAL Y FARINGE"
1;17;140;118;470851;109;1;"C.BUCAL Y FARINGE"
1;18;140;99;319394;109;1;"C.BUCAL Y FARINGE"
1;1;140;0;1275504;110;1;"C.BUCAL Y FARINGE"
1;2;140;0;1191507;110;1;"C.BUCAL Y FARINGE"
1;3;140;1;1093504;110;1;"C.BUCAL Y FARINGE"
1;4;140;1;1142599;110;1;"C.BUCAL Y FARINGE"
1;5;140;4;1312864;110;1;"C.BUCAL Y FARINGE"
1;6;140;3;1678190;110;1;"C.BUCAL Y FARINGE"
1;7;140;4;2056067;110;1;"C.BUCAL Y FARINGE"
1;8;140;10;2042342;110;1;"C.BUCAL Y FARINGE"
1;9;140;32;1894048;110;1;"C.BUCAL Y FARINGE"
1;10;140;107;1729370;110;1;"C.BUCAL Y FARINGE"
1;11;140;184;1510262;110;1;"C.BUCAL Y FARINGE"
1;12;140;242;1278926;110;1;"C.BUCAL Y FARINGE"
1;13;140;258;1166600;110;1;"C.BUCAL Y FARINGE"
1;14;140;241;972877;110;1;"C.BUCAL Y FARINGE"
1;15;140;175;798969;110;1;"C.BUCAL Y FARINGE"
1;16;140;244;731052;110;1;"C.BUCAL Y FARINGE"
1;17;140;144;485165;110;1;"C.BUCAL Y FARINGE"
1;18;140;102;337832;110;1;"C.BUCAL Y FARINGE"
1;1;140;1;1278676;111;1;"C.BUCAL Y FARINGE"
1;2;140;0;1207028;111;1;"C.BUCAL Y FARINGE"
1;3;140;0;1110311;111;1;"C.BUCAL Y FARINGE"
1;4;140;1;1123709;111;1;"C.BUCAL Y FARINGE"
1;5;140;1;1267598;111;1;"C.BUCAL Y FARINGE"
1;6;140;0;1576772;111;1;"C.BUCAL Y FARINGE"
1;7;140;5;1985058;111;1;"C.BUCAL Y FARINGE"
1;8;140;12;2050955;111;1;"C.BUCAL Y FARINGE"
1;9;140;28;1906991;111;1;"C.BUCAL Y FARINGE"
1;10;140;90;1757687;111;1;"C.BUCAL Y FARINGE"
1;11;140;195;1548711;111;1;"C.BUCAL Y FARINGE"
1;12;140;248;1303540;111;1;"C.BUCAL Y FARINGE"
1;13;140;271;1176930;111;1;"C.BUCAL Y FARINGE"
1;14;140;233;1011684;111;1;"C.BUCAL Y FARINGE"
1;15;140;221;790370;111;1;"C.BUCAL Y FARINGE"
1;16;140;203;730329;111;1;"C.BUCAL Y FARINGE"
1;17;140;127;501139;111;1;"C.BUCAL Y FARINGE"
1;18;140;133;356254;111;1;"C.BUCAL Y FARINGE"
1;1;140;0;1270885;112;1;"C.BUCAL Y FARINGE"
1;2;140;0;1224054;112;1;"C.BUCAL Y FARINGE"
1;3;140;0;1130116;112;1;"C.BUCAL Y FARINGE"
1;4;140;0;1109750;112;1;"C.BUCAL Y FARINGE"
1;5;140;0;1231893;112;1;"C.BUCAL Y FARINGE"
1;6;140;2;1487437;112;1;"C.BUCAL Y FARINGE"
1;7;140;3;1898404;112;1;"C.BUCAL Y FARINGE"
1;8;140;8;2049942;112;1;"C.BUCAL Y FARINGE"
1;9;140;25;1919767;112;1;"C.BUCAL Y FARINGE"
1;10;140;92;1779411;112;1;"C.BUCAL Y FARINGE"
1;11;140;169;1583872;112;1;"C.BUCAL Y FARINGE"
1;12;140;244;1337258;112;1;"C.BUCAL Y FARINGE"
1;13;140;254;1184453;112;1;"C.BUCAL Y FARINGE"
1;14;140;245;1043300;112;1;"C.BUCAL Y FARINGE"
1;15;140;222;802433;112;1;"C.BUCAL Y FARINGE"
1;16;140;193;721337;112;1;"C.BUCAL Y FARINGE"
1;17;140;152;518375;112;1;"C.BUCAL Y FARINGE"
1;18;140;119;376064;112;1;"C.BUCAL Y FARINGE"
6;1;140;1;1603842;75;1;"C.BUCAL Y FARINGE"
6;2;140;0;1590985;75;1;"C.BUCAL Y FARINGE"
6;3;140;0;1564285;75;1;"C.BUCAL Y FARINGE"
6;4;140;0;1454088;75;1;"C.BUCAL Y FARINGE"
6;5;140;1;1264016;75;1;"C.BUCAL Y FARINGE"
6;6;140;1;1225967;75;1;"C.BUCAL Y FARINGE"
6;7;140;1;1108262;75;1;"C.BUCAL Y FARINGE"
6;8;140;1;1046371;75;1;"C.BUCAL Y FARINGE"
6;9;140;5;1203927;75;1;"C.BUCAL Y FARINGE"
6;10;140;4;1150087;75;1;"C.BUCAL Y FARINGE"
6;11;140;9;1054528;75;1;"C.BUCAL Y FARINGE"
6;12;140;12;891571;75;1;"C.BUCAL Y FARINGE"
6;13;140;22;851338;75;1;"C.BUCAL Y FARINGE"
6;14;140;24;763943;75;1;"C.BUCAL Y FARINGE"
6;15;140;26;622871;75;1;"C.BUCAL Y FARINGE"
6;16;140;23;412491;75;1;"C.BUCAL Y FARINGE"
6;17;140;20;278134;75;1;"C.BUCAL Y FARINGE"
6;18;140;17;151733;75;1;"C.BUCAL Y FARINGE"
6;1;140;0;1607143;76;1;"C.BUCAL Y FARINGE"
6;2;140;0;1592645;76;1;"C.BUCAL Y FARINGE"
6;3;140;0;1582179;76;1;"C.BUCAL Y FARINGE"
6;4;140;2;1483498;76;1;"C.BUCAL Y FARINGE"
6;5;140;0;1287673;76;1;"C.BUCAL Y FARINGE"
6;6;140;3;1224827;76;1;"C.BUCAL Y FARINGE"
6;7;140;4;1134989;76;1;"C.BUCAL Y FARINGE"
6;8;140;4;1028122;76;1;"C.BUCAL Y FARINGE"
6;9;140;6;1194602;76;1;"C.BUCAL Y FARINGE"
6;10;140;8;1167757;76;1;"C.BUCAL Y FARINGE"
6;11;140;11;1076035;76;1;"C.BUCAL Y FARINGE"
6;12;140;15;914072;76;1;"C.BUCAL Y FARINGE"
6;13;140;8;853627;76;1;"C.BUCAL Y FARINGE"
6;14;140;20;778585;76;1;"C.BUCAL Y FARINGE"
6;15;140;33;640194;76;1;"C.BUCAL Y FARINGE"
6;16;140;29;430674;76;1;"C.BUCAL Y FARINGE"
6;17;140;18;296893;76;1;"C.BUCAL Y FARINGE"
6;18;140;18;158267;76;1;"C.BUCAL Y FARINGE"
6;1;140;2;1603012;77;1;"C.BUCAL Y FARINGE"
6;2;140;0;1594219;77;1;"C.BUCAL Y FARINGE"
6;3;140;1;1599424;77;1;"C.BUCAL Y FARINGE"
6;4;140;0;1509231;77;1;"C.BUCAL Y FARINGE"
6;5;140;0;1320810;77;1;"C.BUCAL Y FARINGE"
6;6;140;0;1231403;77;1;"C.BUCAL Y FARINGE"
6;7;140;0;1170141;77;1;"C.BUCAL Y FARINGE"
6;8;140;3;1020191;77;1;"C.BUCAL Y FARINGE"
6;9;140;3;1170964;77;1;"C.BUCAL Y FARINGE"
6;10;140;7;1183385;77;1;"C.BUCAL Y FARINGE"
6;11;140;16;1093727;77;1;"C.BUCAL Y FARINGE"
6;12;140;9;944497;77;1;"C.BUCAL Y FARINGE"
6;13;140;16;852982;77;1;"C.BUCAL Y FARINGE"
6;14;140;12;791979;77;1;"C.BUCAL Y FARINGE"
6;15;140;23;651939;77;1;"C.BUCAL Y FARINGE"
6;16;140;31;455416;77;1;"C.BUCAL Y FARINGE"
6;17;140;30;303283;77;1;"C.BUCAL Y FARINGE"
6;18;140;20;164801;77;1;"C.BUCAL Y FARINGE"
6;1;140;2;1590212;78;1;"C.BUCAL Y FARINGE"
6;2;140;1;1596167;78;1;"C.BUCAL Y FARINGE"
6;3;140;1;1611816;78;1;"C.BUCAL Y FARINGE"
6;4;140;0;1533598;78;1;"C.BUCAL Y FARINGE"
6;5;140;0;1357966;78;1;"C.BUCAL Y FARINGE"
6;6;140;4;1237417;78;1;"C.BUCAL Y FARINGE"
6;7;140;4;1197975;78;1;"C.BUCAL Y FARINGE"
6;8;140;3;1035603;78;1;"C.BUCAL Y FARINGE"
6;9;140;5;1136692;78;1;"C.BUCAL Y FARINGE"
6;10;140;10;1195813;78;1;"C.BUCAL Y FARINGE"
6;11;140;18;1110003;78;1;"C.BUCAL Y FARINGE"
6;12;140;13;977365;78;1;"C.BUCAL Y FARINGE"
6;13;140;12;854309;78;1;"C.BUCAL Y FARINGE"
6;14;140;23;802389;78;1;"C.BUCAL Y FARINGE"
6;15;140;20;664546;78;1;"C.BUCAL Y FARINGE"
6;16;140;24;478004;78;1;"C.BUCAL Y FARINGE"
6;17;140;17;305589;78;1;"C.BUCAL Y FARINGE"
6;18;140;19;171335;78;1;"C.BUCAL Y FARINGE"
6;1;140;0;1562978;79;1;"C.BUCAL Y FARINGE"
6;2;140;0;1599585;79;1;"C.BUCAL Y FARINGE"
6;3;140;0;1615587;79;1;"C.BUCAL Y FARINGE"
6;4;140;2;1558738;79;1;"C.BUCAL Y FARINGE"
6;5;140;1;1395494;79;1;"C.BUCAL Y FARINGE"
6;6;140;1;1244311;79;1;"C.BUCAL Y FARINGE"
6;7;140;2;1216851;79;1;"C.BUCAL Y FARINGE"
6;8;140;2;1065206;79;1;"C.BUCAL Y FARINGE"
6;9;140;3;1095238;79;1;"C.BUCAL Y FARINGE"
6;10;140;9;1201111;79;1;"C.BUCAL Y FARINGE"
6;11;140;9;1125704;79;1;"C.BUCAL Y FARINGE"
6;12;140;9;1008738;79;1;"C.BUCAL Y FARINGE"
6;13;140;11;859463;79;1;"C.BUCAL Y FARINGE"
6;14;140;15;808085;79;1;"C.BUCAL Y FARINGE"
6;15;140;29;678222;79;1;"C.BUCAL Y FARINGE"
6;16;140;23;495835;79;1;"C.BUCAL Y FARINGE"
6;17;140;27;304285;79;1;"C.BUCAL Y FARINGE"
6;18;140;19;177868;79;1;"C.BUCAL Y FARINGE"
6;1;140;0;1514981;80;1;"C.BUCAL Y FARINGE"
6;2;140;0;1600619;80;1;"C.BUCAL Y FARINGE"
6;3;140;2;1612780;80;1;"C.BUCAL Y FARINGE"
6;4;140;0;1584219;80;1;"C.BUCAL Y FARINGE"
6;5;140;0;1430680;80;1;"C.BUCAL Y FARINGE"
6;6;140;2;1255910;80;1;"C.BUCAL Y FARINGE"
6;7;140;2;1226921;80;1;"C.BUCAL Y FARINGE"
6;8;140;4;1101515;80;1;"C.BUCAL Y FARINGE"
6;9;140;5;1053602;80;1;"C.BUCAL Y FARINGE"
6;10;140;8;1199294;80;1;"C.BUCAL Y FARINGE"
6;11;140;6;1140581;80;1;"C.BUCAL Y FARINGE"
6;12;140;16;1034458;80;1;"C.BUCAL Y FARINGE"
6;13;140;18;870885;80;1;"C.BUCAL Y FARINGE"
6;14;140;16;810442;80;1;"C.BUCAL Y FARINGE"
6;15;140;19;691412;80;1;"C.BUCAL Y FARINGE"
6;16;140;21;509639;80;1;"C.BUCAL Y FARINGE"
6;17;140;28;299037;80;1;"C.BUCAL Y FARINGE"
6;18;140;26;184402;80;1;"C.BUCAL Y FARINGE"
6;1;140;0;1456351;81;1;"C.BUCAL Y FARINGE"
6;2;140;0;1599591;81;1;"C.BUCAL Y FARINGE"
6;3;140;1;1606434;81;1;"C.BUCAL Y FARINGE"
6;4;140;1;1602306;81;1;"C.BUCAL Y FARINGE"
6;5;140;2;1463711;81;1;"C.BUCAL Y FARINGE"
6;6;140;0;1275747;81;1;"C.BUCAL Y FARINGE"
6;7;140;2;1230126;81;1;"C.BUCAL Y FARINGE"
6;8;140;5;1138020;81;1;"C.BUCAL Y FARINGE"
6;9;140;3;1026618;81;1;"C.BUCAL Y FARINGE"
6;10;140;2;1185268;81;1;"C.BUCAL Y FARINGE"
6;11;140;22;1155740;81;1;"C.BUCAL Y FARINGE"
6;12;140;14;1055842;81;1;"C.BUCAL Y FARINGE"
6;13;140;15;890270;81;1;"C.BUCAL Y FARINGE"
6;14;140;20;811074;81;1;"C.BUCAL Y FARINGE"
6;15;140;23;704334;81;1;"C.BUCAL Y FARINGE"
6;16;140;22;523974;81;1;"C.BUCAL Y FARINGE"
6;17;140;33;304104;81;1;"C.BUCAL Y FARINGE"
6;18;140;25;191644;81;1;"C.BUCAL Y FARINGE"
6;1;140;0;1392769;82;1;"C.BUCAL Y FARINGE"
6;2;140;0;1595069;82;1;"C.BUCAL Y FARINGE"
6;3;140;1;1601180;82;1;"C.BUCAL Y FARINGE"
6;4;140;1;1608588;82;1;"C.BUCAL Y FARINGE"
6;5;140;5;1494177;82;1;"C.BUCAL Y FARINGE"
6;6;140;3;1305105;82;1;"C.BUCAL Y FARINGE"
6;7;140;3;1228822;82;1;"C.BUCAL Y FARINGE"
6;8;140;1;1168546;82;1;"C.BUCAL Y FARINGE"
6;9;140;2;1022656;82;1;"C.BUCAL Y FARINGE"
6;10;140;6;1156882;82;1;"C.BUCAL Y FARINGE"
6;11;140;14;1168598;82;1;"C.BUCAL Y FARINGE"
6;12;140;17;1074456;82;1;"C.BUCAL Y FARINGE"
6;13;140;23;917221;82;1;"C.BUCAL Y FARINGE"
6;14;140;21;810301;82;1;"C.BUCAL Y FARINGE"
6;15;140;17;716898;82;1;"C.BUCAL Y FARINGE"
6;16;140;33;539285;82;1;"C.BUCAL Y FARINGE"
6;17;140;27;322403;82;1;"C.BUCAL Y FARINGE"
6;18;140;31;199161;82;1;"C.BUCAL Y FARINGE"
6;1;140;1;1327959;83;1;"C.BUCAL Y FARINGE"
6;2;140;0;1581085;83;1;"C.BUCAL Y FARINGE"
6;3;140;0;1601151;83;1;"C.BUCAL Y FARINGE"
6;4;140;1;1609210;83;1;"C.BUCAL Y FARINGE"
6;5;140;1;1518982;83;1;"C.BUCAL Y FARINGE"
6;6;140;1;1340428;83;1;"C.BUCAL Y FARINGE"
6;7;140;1;1230797;83;1;"C.BUCAL Y FARINGE"
6;8;140;2;1191108;83;1;"C.BUCAL Y FARINGE"
6;9;140;3;1033749;83;1;"C.BUCAL Y FARINGE"
6;10;140;6;1123044;83;1;"C.BUCAL Y FARINGE"
6;11;140;13;1176869;83;1;"C.BUCAL Y FARINGE"
6;12;140;14;1090305;83;1;"C.BUCAL Y FARINGE"
6;13;140;8;948842;83;1;"C.BUCAL Y FARINGE"
6;14;140;24;810798;83;1;"C.BUCAL Y FARINGE"
6;15;140;29;727233;83;1;"C.BUCAL Y FARINGE"
6;16;140;31;554067;83;1;"C.BUCAL Y FARINGE"
6;17;140;22;340358;83;1;"C.BUCAL Y FARINGE"
6;18;140;25;207713;83;1;"C.BUCAL Y FARINGE"
6;1;140;1;1265054;84;1;"C.BUCAL Y FARINGE"
6;2;140;0;1554804;84;1;"C.BUCAL Y FARINGE"
6;3;140;0;1604809;84;1;"C.BUCAL Y FARINGE"
6;4;140;2;1606729;84;1;"C.BUCAL Y FARINGE"
6;5;140;2;1538206;84;1;"C.BUCAL Y FARINGE"
6;6;140;1;1377777;84;1;"C.BUCAL Y FARINGE"
6;7;140;0;1238609;84;1;"C.BUCAL Y FARINGE"
6;8;140;3;1207929;84;1;"C.BUCAL Y FARINGE"
